SampleID_old,DatabaseCode,SampleID,StationCode,SampleDate,SampleDate,Replicate,S2,S2QCmin,D18,D18QCmin,H20,H20QCmin,SoftAlgaeSampleTypesPresent,QualPresent,DiatomSamplePresent,totalDiatomCount,EntityCount,DiatomCountFlag,SoftAlgaeEntityCountFlag,numberPurged,purgedTaxa,propAchMin,QCsedtolPropValvesWithTraits,RAWsedtolhigh,QChaloPropValvesWithTraits,RAWhalo,QCsaprobityPropValvesWithTraits,RAWsapro,QCDOPropValvesWithTraits,RAWDO50,RAWDO100,QCTrophicStatePropValvesWithTraits,RAWeutro,QCNhetPropValvesWithTraits,RAWNhet,QCPtraitPropValvesWithTraits,RAWlowP,QCNtraitPropValvesWithTraits,RAWlowN,QCMotilityPropValvesWithTraits,RAWhighlymot,SCALEDAchMin,SCALEDsedtolhigh,SCALEDhalo,SCALEDsapro,SCALEDDO50,SCALEDDO100,SCALEDeutro,SCALEDNhet,SCALEDlowP,SCALEDlowN,SCALEDhighlymot,highDOCbRAW,highDOCbQCpropBiovolWithTraits,highDOCbQCpropTaxaWithTraits,nonrefbRAW,nonrefbQCpropBiovolWithTraits,nonrefbQCpropTaxaWithTraits,propBiovolChlorRAW,propBiovolChlorQCpropBiovolWithTraits,propBiovolChlorQCpropTaxaWithTraits,highCuspRAW,highCuspQCpropBiovolWithTraits,highCuspQCpropTaxaWithTraits,highDOCspRAW,highDOCspQCpropBiovolWithTraits,highDOCspQCpropTaxaWithTraits,nonrefspRAW,nonrefspQCpropBiovolWithTraits,nonrefspQCpropTaxaWithTraits,lowTPspRAW,lowTPspQCpropBiovolWithTraits,lowTPspQCpropTaxaWithTraits,propBiovolZHRRAW,propBiovolZHRQCpropBiovolWithTraits,propBiovolZHRQCpropTaxaWithTraits,propTaxaZHRspRAW,meanZHRRAW,totalBiovolGreenRAW,totalBiovolCRUSRAW,propGreenCRUSRAW,totalBiovolCRUSQCpropBiovolWithTraits,totalBiovolCRUSQCpropTaxaWithTraits,SCALEDhighCusp,SCALEDhighDOCsp,SCALEDlowTPsp,SCALEDmeanZHR,SCALEDnonrefsp,SCALEDhighDOCb,SCALEDnonrefb,SCALEDpropBiovolZHR,SCALEDpropBiovolChlor,SCALEDpropGreenCRUS
603PS0137_8.13.13_1,SWAMP,603PS0137_08132013_1,603PS0137,8/13/13,8.13.13,1,82,0.791666667,74,0.76,85,0.76,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,306,Adequate,Adequate,2,"""Nostoc caeruleum var planctonicum","Nostoc caeruleum var planctonicum""",0.045,0.996666667,0.118729097,0.833333333,0.016,0.83,0.923694779,0.773333333,1,0.771551724,0.823333333,0.105263158,0.76,0.019736842,0.773333333,0.086206897,0.823333333,0.740890688,0.996666667,0.112040134,2,8,9,9,10,10,10,9,1,9,7,0.0000585,0.999592618,0.958333333,0.003398782,0.999592618,0.958333333,0,1,1,0,0.919167323,0.791666667,0.086956522,0.999592618,0.958333333,0.086956522,0.999592618,0.958333333,0.086956522,0.999592618,0.958333333,0,1,1,0.416666667,0.443024537,0.749978737,0,0,1,1,10,10,3,7,9,10,9,5,5
514ICEUPx_8.13.14_1,SWAMP,514ICEUPx_08132014_1,514ICEUPx,8/13/14,8.13.14,1,68,0.627906977,96,0.936666667,79,0.627906977,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,411,Adequate,Adequate,1,Staurastrum alternans,0.886666667,1,0.003333333,0.943333333,0,0.936666667,0.976868327,0.936666667,0.992882562,0.976868327,0.94,0.010638298,0.936666667,0.010676157,0.936666667,0.992882562,0.94,0.989361702,1,0.003333333,10,10,10,10,9,10,10,9,10,10,10,0.008552096,0.921549911,0.744186047,0.107592713,0.921549911,0.744186047,0.184384654,0,0,0.185185185,0.882271311,0.627906977,0.1875,0.921549911,0.744186047,0.125,0.921549911,0.744186047,0.03125,0.921549911,0.744186047,0.734168488,0,0,0.209302326,0.471735407,0.811090776,0,0,0.961281237,0.849056604,5,9,1,8,8,9,9,8,8,10
402M00002_8.13.15_1,SMC,402M00002_08132015_1,402M00002,8/13/15,8.13.15,1,58,0.051476778,NA,0,NA,0,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,No,0,302,Inadequate,Adequate,1,Tychonema sp 3,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11392282,0.270291929,0.529411765,0.041122854,0.270291929,0.529411765,0,1,0,0.142857143,0.051476778,0.411764706,0.333333333,0.270291929,0.529411765,0.222222222,0.270291929,0.529411765,0,0.270291929,0.529411765,0.687968094,1,0,0.176470588,0.432219341,0,0,0,1,0.954545455,6,6,0,7,6,8,9,7,10,10
SMC00271_8.13.15_1,SMC,SMC00271_08132015_1,SMC00271,8/13/15,8.13.15,1,75,0.42928476,NA,0,NA,0,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,No,0,342,Inadequate,Adequate,2,"""Cyanophyceae 12","Monoraphidium griffithii""",0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0.011483723,0.430359553,0.729166667,0.037776452,0.430359553,0.729166667,0,0,0.979166667,0.064516129,0.42928476,0.645833333,0.142857143,0.430359553,0.729166667,0.142857143,0.430359553,0.729166667,0.028571429,0.430359553,0.729166667,0,0,0.979166667,0.229166667,0.547800224,0.149601423,0,0,0.997880511,0,8,9,1,9,8,9,9,9,9
630SWA002_8.13.1999_1,SWAMP,630SWA002_08131999_1,630SWA002,8/13/99,8.13.1999,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206RIC100_8.14.08_1,SWAMP,206RIC100_08142008_1,206RIC100,8/14/08,8.14.08,1,53,1,64,0.851666667,58,0.851666667,Epiphyte_Macroalgae_Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.125,1,0.211666667,0.935,0.098039216,0.915,0.493624772,0.865,0.973025048,0.223506744,0.915,0.659380692,0.858333333,0.155339806,0.851666667,0.162426614,0.908333333,0.168807339,1,0.211666667,4,6,8,4,9,4,4,7,2,2,5,0.98994715,1,1,0.969928267,1,1,0.969927499,1,1,0.166666667,1,1,0.333333333,1,1,0.166666667,1,1,0.083333333,1,1,0.010022805,1,1,0.083333333,0.046678069,0.969927499,0,0,1,1,5,6,3,1,7,1,1,1,1,10
518CPCRCR_8.14.08_1,SWAMP,518CPCRCR_08142008_1,518CPCRCR,8/14/08,8.14.08,1,63,1,84,0.796666667,71,0.796666667,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.241666667,1,0.091666667,0.906666667,0.016544118,0.886666667,0.721804511,0.858333333,0.961165049,0.454368932,0.906666667,0.351102941,0.858333333,0.097087379,0.796666667,0.615062762,0.858333333,0.605825243,1,0.09,8,8,9,7,9,7,9,8,8,8,8,0.015603952,1,1,0.002232146,1,1,0,1,1,0.25,1,1,0.25,1,1,0.125,1,1,0.125,1,1,0.292387662,1,1,0.375,0.333693831,0,0,0,1,1,3,8,4,5,8,9,9,3,10,10
111PS0178_8.14.12_1,SWAMP,111PS0178_08142012_1,111PS0178,8/14/12,8.14.12,1,25,0.75,52,0.758333333,46,0.75,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,150,Adequate,Inadequate,0,,0.033333333,1,0.275,0.823333333,0.281376518,0.82,0.68902439,0.758333333,1,0.087912088,0.823333333,0.763157895,0.758333333,0.296703297,0.806666667,0.111570248,0.81,0.111111111,1,0.275,1,5,5,6,10,2,3,4,2,2,4,0.999899299,0.999935097,0.75,0.999899299,0.999935097,0.75,0.999860282,1,1,0.166666667,0.999935097,0.75,0.333333333,0.999935097,0.75,0.333333333,0.999935097,0.75,0,0.999935097,0.75,0,1,1,0,0,0.999860282,0.999804943,0.999944654,0.999944662,0.888888889,5,6,0,0,3,1,0,0,0,1
603PS1056_8.14.12_1,SWAMP,603PS1056_08142012_1,603PS1056,8/14/12,8.14.12,1,77,0.875,84,0.791666667,84,0.791666667,Microalgae_Qualitative,Yes,Yes,600,150,Adequate,Inadequate,0,,0.265,0.928333333,0.043087971,0.851666667,0.021526419,0.845,0.895463511,0.816666667,0.969387755,0.628571429,0.845,0.309664694,0.816666667,0.012244898,0.791666667,0.463157895,0.835,0.680638723,0.928333333,0.039497307,8,9,9,9,9,10,9,9,6,9,9,0.000265081,0.999797915,0.875,0.000265081,0.999797915,0.875,0,1,1,0.142857143,0.999797915,0.875,0.285714286,0.999797915,0.875,0.285714286,0.999797915,0.875,0.285714286,0.999797915,0.875,0.950118636,1,1,0.125,0.537559318,0.950118636,0,0,1,1,6,7,9,9,5,10,10,10,10,10
517FCA046_8.14.13_1,SWAMP,517FCA046_08142013_1,517FCA046,8/14/13,8.14.13,1,73,0.666666667,78,0.34375,71,0.34375,Epiphyte_Macroalgae_Microalgae,No,Yes,576,341,Adequate,Adequate,2,"""Achnanthidium rivulare","Frustulia sp 2""",0.078125,1,0.003472222,0.826388889,0.004201681,0.748263889,0.334106729,0.748263889,0.986078886,0.104408353,0.755208333,0.852873563,0.748263889,0.371229698,0.34375,0.515151515,0.829861111,0.458158996,1,0,3,10,10,2,9,2,2,3,7,6,10,0.002823693,0.989793242,0.8,0.002823693,0.989793242,0.8,0,0,0.933333333,0.2,0.979254512,0.666666667,0.166666667,0.989793242,0.8,0.166666667,0.989793242,0.8,0.166666667,0.989793242,0.8,0,0,0.933333333,0.2,0.502132101,0.97369007,0,0,0.999519752,0,4,9,6,8,7,9,9,8,9
534DCC167_8.14.13_1,SWAMP,534DCC167_08142013_1,534DCC167,8/14/13,8.14.13,1,72,0.060185621,88,0.765,74,0.060185621,Epiphyte_Macroalgae_Microalgae,No,Yes,600,353,Adequate,Adequate,0,,0.495,0.993333333,0.223154362,0.886666667,0,0.886666667,0.984962406,0.886666667,0.988721805,0.889097744,0.886666667,0.062030075,0.886666667,0.011278195,0.765,0.94335512,0.773333333,0.967672414,0.996666667,0.006688963,10,6,10,10,9,10,10,9,10,10,10,0.000149745,0.994947836,0.685714286,0.000524849,0.994947836,0.685714286,0.054769821,0,0,0.222222222,0.060185621,0.514285714,0.166666667,0.994947836,0.685714286,0.083333333,0.994947836,0.685714286,0.041666667,0.994947836,0.685714286,0.883559325,0,0,0.2,0.541779663,0.061813613,0,0,0.99583859,0.857142857,4,9,2,9,9,10,10,9,9,10
634CAS001_8.15.02_1,SWAMP,634CAS001_08152002_1,634CAS001,8/15/02,8.15.02,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509PS0234_8.15.11_1,SWAMP,509PS0234_08152011_1,509PS0234,8/15/11,8.15.11,1,93,0.777777778,64,0.69,75,0.69,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,332,Adequate,Adequate,0,,0.181666667,0.98,0.295918367,0.813333333,0.051229508,0.81,0.759259259,0.761666667,0.947483589,0.256017505,0.81,0.436213992,0.748333333,0.120267261,0.69,0.330917874,0.778333333,0.314775161,0.98,0.295918367,6,4,9,7,8,4,8,7,4,4,3,0.000182749,0.996772416,0.888888889,0.000182749,0.996772416,0.888888889,0.0000211,1,1,0,0.995748835,0.777777778,0.125,0.996772416,0.888888889,0.125,0.996772416,0.888888889,0.25,0.996772416,0.888888889,0.998289221,1,1,0.333333333,0.665811277,0.0000211,0,0,1,1,10,10,8,10,8,10,10,10,10,10
518KNCAWC_8.15.11_1,SWAMP,518KNCAWC_08152011_1,518KNCAWC,8/15/11,8.15.11,1,90,0.8125,88,0.904761905,85,0.8125,Microalgae_Qualitative,Yes,Yes,42,301,Inadequate,Adequate,0,,0.214285714,1,0.047619048,0.952380952,0,0.952380952,0.675,0.952380952,1,0.375,0.952380952,0.275,0.952380952,0,0.904761905,0.394736842,0.904761905,0.394736842,1,0.047619048,7,9,10,6,10,6,10,10,5,5,9,0.01205647,1,1,0.006393014,1,1,0,1,1,0,0.99069347,0.8125,0.125,1,1,0.0625,1,1,0.125,1,1,0.93664195,1,1,0.4375,0.687070975,0,0,0,1,1,10,10,4,10,10,9,9,10,10,10
632PS0058_8.15.11_1,SWAMP,632PS0058_08152011_1,632PS0058,8/15/11,8.15.11,1,88,0.777777778,86,0.21,82,0.21,Microalgae_Qualitative,Yes,Yes,600,9,Adequate,Inadequate,0,,0.076666667,0.993333333,0.036912752,0.531666667,0.009404389,0.531666667,0.912225705,0.218333333,0.946564885,0.603053435,0.531666667,0.667711599,0.215,0.07751938,0.21,0.634920635,0.521666667,0.274760383,0.993333333,0.031879195,3,9,10,9,8,10,4,8,8,4,9,0.000956028,1,1,0.000956028,1,1,0,1,1,0,0.952384461,0.777777778,0.111111111,1,1,0.222222222,1,1,0.222222222,1,1,0.94989693,1,1,0.333333333,0.641615132,0,0,0,1,1,10,10,7,10,6,10,10,10,10,10
103WER026_8.15.12_1,SWAMP,103WER026_08152012_1,103WER026,8/15/12,8.15.12,1,87,0.7,100,0.738333333,90,0.7,Microalgae_Qualitative,Yes,Yes,600,306,Adequate,Adequate,0,,0.463333333,0.983333333,0.008474576,0.805,0,0.745,0.973154362,0.738333333,1,0.762979684,0.798333333,0.227557411,0.738333333,0,0.866666667,0.869230769,0.866666667,0.869230769,0.983333333,0.008474576,10,10,10,10,10,10,10,10,10,10,10,0.004278709,0.922094782,0.8,0.001300979,0.922094782,0.8,0.006407538,1,1,0,0.751689717,0.7,0.125,0.922094782,0.8,0.0625,0.922094782,0.8,0.0625,0.922094782,0.8,0.946503689,1,1,0.4,0.673251845,0.501569246,0,0,1,1,10,10,2,10,10,9,9,10,9,10
103WER026_8.15.12_2,SWAMP,103WER026_08152012_2,103WER026,8/15/12,8.15.12,2,93,0.532948948,100,0.655,95,0.532948948,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,326,Adequate,Adequate,0,,0.34,0.99,0.02020202,0.668333333,0.004987531,0.665,0.957393484,0.658333333,1,0.711392405,0.668333333,0.226932668,0.655,0,0.816666667,0.926530612,0.816666667,0.936734694,0.99,0.02020202,10,10,10,10,10,10,10,10,10,10,10,0.001070902,0.840020428,0.782608696,0.00039911,0.840020428,0.782608696,0.026039612,1,1,0,0.532948948,0.695652174,0.111111111,0.840020428,0.782608696,0.055555556,0.840020428,0.782608696,0.166666667,0.840020428,0.782608696,0.947217907,1,1,0.434782609,0.691000258,0.399280471,0,0,1,1,10,10,6,10,10,9,10,10,9,10
603PS0075_8.15.12_1,SWAMP,603PS0075_08152012_1,603PS0075,8/15/12,8.15.12,1,40,0.057758575,88,0.800670017,72,0.057758575,Microalgae_Qualitative,Yes,Yes,597,159,Adequate,Inadequate,1,Encyonopsis sp 1,0.340033501,0.954773869,0.010526316,0.872696817,0.017274472,0.872696817,0.971209213,0.859296482,0.980506823,0.506822612,0.819095477,0.486707566,0.810720268,0.002066116,0.800670017,0.474895397,0.869346734,0.433526012,0.954773869,0.010526316,10,10,9,10,9,8,7,10,6,6,10,0.447010122,0.057758575,0.666666667,0.447010122,0.057758575,0.666666667,0,1,1,0,0.057758575,0.666666667,0.5,0.057758575,0.666666667,0.5,0.057758575,0.666666667,0,0.057758575,0.666666667,0,1,1,0,0,0,0,0,1,1,10,4,0,0,0,5,5,0,10,10
634ANG001_8.16.02_1,SWAMP,634ANG001_08162002_1,634ANG001,8/16/02,8.16.02,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,1,Gomphoneis exigua,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106PS0124_8.16.10_1,SWAMP,106PS0124_08162010_1,106PS0124,8/16/10,8.16.10,1,65,0.75,66,0.915,61,0.75,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,310,Adequate,Adequate,0,,0.376666667,1,0.256666667,0.996666667,0.198996656,0.915,0.717668488,0.915,1,0.418943534,0.986666667,0.474662162,0.915,0.220400729,0.981666667,0.471986418,0.99,0.468013468,1,0.256666667,10,5,6,7,10,7,7,6,6,6,4,0.000378046,1,1,0.000378046,1,1,0.268712816,1,1,0.222222222,0.995716368,0.75,0.166666667,1,1,0.166666667,1,1,0.083333333,1,1,0.6324102,1,1,0.166666667,0.399538433,0.268712816,0,0,1,1,4,9,3,6,7,10,10,7,7,10
553TCCAKR_8.16.10_1,SWAMP,553TCCAKR_08162010_1,553TCCAKR,8/16/10,8.16.10,1,38,0.60825733,92,0.941666667,71,0.60825733,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.678333333,1,0.083333333,1,0.013333333,0.996666667,0.939799331,0.996666667,0.998327759,0.692307692,0.996666667,0.225752508,0.996666667,0.003344482,0.941666667,0.730973451,0.993333333,0.726510067,1,0.083333333,10,8,9,10,10,10,10,10,9,9,8,0.593623778,1,0.923076923,0.593550785,1,0.923076923,0.59344555,1,1,0.272727273,0.60825733,0.846153846,0.25,1,0.923076923,0.166666667,1,0.923076923,0,1,0.923076923,0.395344507,1,1,0.230769231,0.313056869,0.59344555,0.59344555,1,1,1,3,8,0,5,7,4,4,4,4,0
553TCCAKR_8.16.10_2,SWAMP,553TCCAKR_08162010_2,553TCCAKR,8/16/10,8.16.10,2,30,0.833333333,88,0.971666667,66,0.833333333,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,312,Adequate,Adequate,0,,0.693333333,1,0.095,1,0.015,0.991666667,0.957983193,0.983333333,0.986440678,0.711864407,0.991666667,0.2,0.985,0.023688663,0.971666667,0.716981132,0.988333333,0.715008432,1,0.095,10,8,9,10,9,10,10,9,9,9,8,0.907510238,1,0.916666667,0.907478798,1,0.916666667,0.907440286,1,1,0.3,0.999378938,0.833333333,0.272727273,1,0.916666667,0.181818182,1,0.916666667,0,1,0.916666667,0.001673416,1,1,0.25,0.125836708,0.907440286,0.907440286,1,1,1,2,7,0,2,7,1,1,1,1,0
518PS0073_8.16.11_1,SWAMP,518PS0073_08162011_1,518PS0073,8/16/11,8.16.11,1,87,0.857142857,34,0.366666667,50,0.366666667,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,306,Adequate,Adequate,0,,0.036666667,0.995,0.234505863,0.67,0.062189055,0.67,0.651741294,0.376666667,0.548672566,0.150442478,0.67,0.778606965,0.366666667,0.577272727,0.373333333,0.245535714,0.646666667,0.152061856,1,0.233333333,2,5,9,6,0,2,3,0,3,2,5,0.0000063,1,1,0.0000063,1,1,0,1,1,0,0.979990233,0.857142857,0.142857143,1,1,0.142857143,1,1,0.142857143,1,1,0.99999324,1,1,0.714285714,0.857139477,0,0,0,1,1,10,9,5,10,8,10,10,10,10,10
631PS0051_8.16.11_1,SWAMP,631PS0051_08162011_1,631PS0051,8/16/11,8.16.11,1,67,0.666666667,74,0.440233236,69,0.440233236,Microalgae_Qualitative,Yes,Yes,343,300,Inadequate,Adequate,0,,0.16909621,0.880466472,0.139072848,0.594752187,0.132352941,0.571428571,0.75,0.463556851,0.981132075,0.559748428,0.571428571,0.464285714,0.463556851,0.176100629,0.440233236,0.622516556,0.539358601,0.556756757,0.880466472,0.139072848,5,7,7,7,9,9,7,6,8,7,7,0.000258144,1,0.916666667,0.000258144,1,0.916666667,0.993582868,1,1,0.125,0.99403002,0.666666667,0.090909091,1,0.916666667,0.090909091,1,0.916666667,0.090909091,1,0.916666667,0.000428399,1,1,0.166666667,0.083547533,0.993582868,0,0,0.994115812,0.923076923,6,10,3,2,9,10,10,1,1,10
632PS0046_8.16.11_1,SWAMP,632PS0046_08162011_1,632PS0046,8/16/11,8.16.11,1,77,0.692307692,90,0.44,85,0.44,Microalgae_Qualitative,Yes,Yes,600,309,Adequate,Adequate,0,,0.088333333,0.986666667,0.138513514,0.643333333,0.007772021,0.633333333,0.776315789,0.443333333,0.984962406,0.477443609,0.633333333,0.405263158,0.44,0.041666667,0.473333333,0.746478873,0.576666667,0.641618497,0.996666667,0.130434783,3,7,10,7,9,8,8,9,10,8,7,0.008440346,1,1,0.008440346,1,1,0.871566921,1,1,0,0.790422362,0.692307692,0.076923077,1,1,0.076923077,1,1,0.153846154,1,1,0.109989074,1,1,0.384615385,0.247302229,0.871566921,0.201874724,0.231622746,1,1,10,10,5,4,10,9,9,2,2,7
108PS0197_8.16.12_1,SWAMP,108PS0197_08162012_1,108PS0197,8/16/12,8.16.12,1,33,0.431747962,68,0.156626506,54,0.156626506,Microalgae,No,Yes,83,7,Inadequate,Inadequate,0,,0.024096386,1,0.012048193,0.518072289,0,0.518072289,0.790697674,0.518072289,0.813953488,0.744186047,0.518072289,0.23255814,0.518072289,0.209302326,0.156626506,0.230769231,0.253012048,0.142857143,1,0.012048193,1,10,10,8,5,10,10,6,3,2,10,1,0.431747962,0.5,1,0.431747962,0.5,0,1,1,0,0.431747962,0.5,1,0.431747962,0.5,1,0.431747962,0.5,0,0.431747962,0.5,0,1,1,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,10,10
632KIN001_8.17.04_1,SWAMP,632KIN001_08172004_1,632KIN001,8/17/04,8.17.04,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202PES162_8.17.09_1,SWAMP,202PES162_08172009_1,202PES162,8/17/09,8.17.09,1,80,1,60,0.895,66,0.895,Epiphyte_Macroalgae_Microalgae,No,Yes,600,0,Adequate,Inadequate,0,,0.03,1,0.215,0.971666667,0.142367067,0.965,0.749568221,0.961666667,0.908145581,0.116117851,0.968333333,0.767641997,0.951666667,0.11033275,0.895,0.188081937,0.896666667,0.206319703,1,0.196666667,1,6,7,7,7,2,3,7,3,3,6,0.1600419,1,1,0.160033236,1,1,0.160010572,1,1,0.083333333,1,1,0.25,1,1,0.166666667,1,1,0.25,1,1,0.824942734,1,1,0.583333333,0.704138034,0.944325224,0.160010572,0.169444348,1,1,7,8,8,10,7,8,8,9,8,8
513PS0088_8.17.09_1,SWAMP,513PS0088_08172009_1,513PS0088,8/17/09,8.17.09,1,67,0.875,80,0.538333333,76,0.538333333,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.165,0.98,0.045918367,0.928333333,0.064631957,0.928333333,0.606822262,0.926666667,0.958633094,0.23381295,0.928333333,0.685816876,0.926666667,0.064748201,0.538333333,0.408668731,0.858333333,0.267961165,0.98,0.042517007,5,9,9,5,9,4,4,8,5,4,9,0.010754793,1,1,0.002791756,1,1,0.978161398,1,1,0,0.999339207,0.875,0.25,1,1,0.125,1,1,0.125,1,1,0,1,1,0,0,0.978161398,0,0,1,1,10,8,4,0,8,9,9,0,1,10
513PS0088_8.17.09_2,SWAMP,513PS0088_08172009_2,513PS0088,8/17/09,8.17.09,2,60,0.666666667,86,0.546666667,71,0.546666667,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.293333333,1,0.05,0.998333333,0.083472454,0.961666667,0.521663778,0.961666667,0.987868284,0.341421144,0.998333333,0.621035058,0.961666667,0.057192374,0.546666667,0.716463415,0.983333333,0.416949153,1,0.05,9,9,8,4,9,5,5,8,9,5,9,0.068226861,0.729676118,0.888888889,0.010085983,0.729676118,0.888888889,0.926706848,1,1,0,0.683670694,0.666666667,0.25,0.729676118,0.888888889,0.125,0.729676118,0.888888889,0,0.729676118,0.888888889,0,1,1,0,0,0.926706848,0,0,0.715340577,0.777777778,10,8,0,0,8,9,9,0,1,10
534CYCANB_8.17.09_1,SWAMP,534CYCANB_08172009_1,534CYCANB,8/17/09,8.17.09,1,47,0.846153846,88,0.956666667,66,0.846153846,Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.46,1,0.06,1,0.008333333,0.996666667,0.89632107,0.993333333,0.984899329,0.518456376,1,0.47,0.993333333,0.013422819,0.956666667,0.512195122,0.958333333,0.511304348,1,0.06,10,9,10,9,9,8,7,9,7,6,9,0.017390319,0.995327438,0.923076923,0.084843776,0.995327438,0.923076923,0.227305322,1,1,0.318181818,0.961682981,0.846153846,0.291666667,0.995327438,0.923076923,0.208333333,0.995327438,0.923076923,0.041666667,0.995327438,0.923076923,0.080004016,1,1,0.076923077,0.078463546,0.227305322,0,0,0.967464224,0.962962963,1,7,2,2,6,9,9,1,7,10
111PS0204_8.17.10_1,SWAMP,111PS0204_08172010_1,111PS0204,8/17/10,8.17.10,1,53,0.580429588,84,0.646666667,72,0.580429588,Microalgae_Qualitative,Yes,Yes,600,302,Adequate,Adequate,0,,0.076666667,1,0,0.656666667,0.005076142,0.656666667,0.931472081,0.655,0.997455471,0.124681934,0.655,0.839694656,0.655,0,0.646666667,0.157216495,0.94,0.117021277,1,0,3,10,10,9,10,2,2,10,2,2,10,0.0331731,1,0.875,0.0331731,1,0.875,0,1,1,0.2,0.580429588,0.625,0.285714286,1,0.875,0.285714286,1,0.875,0.142857143,1,0.875,0,1,1,0.125,0.0625,0,0,0,1,1,4,7,5,1,5,9,9,0,10,10
111TGCAER_8.17.10_1,SWAMP,111TGCAER_08172010_1,111TGCAER,8/17/10,8.17.10,1,18,0.833333333,82,0.96,58,0.833333333,Microalgae_Qualitative,Yes,Yes,600,303,Adequate,Adequate,0,,0.143333333,1,0.01,0.996666667,0.006688963,0.975,0.969230769,0.975,0.996581197,0.15042735,0.985,0.822335025,0.975,0.01025641,0.96,0.1875,0.981666667,0.190152801,1,0.01,5,10,10,10,9,2,2,9,3,3,10,0.981145475,0.996998573,0.833333333,0.981145475,0.996998573,0.833333333,0.977684959,1,1,0.4,0.996998573,0.833333333,0.4,0.996998573,0.833333333,0.4,0.996998573,0.833333333,0,0.996998573,0.833333333,0.021546693,1,1,0.5,0.260773347,0.977684959,0.977684959,1,1,1,0,5,0,4,2,1,1,1,1,0
620PS0669_8.17.10_1,SWAMP,620PS0669_08172010_1,620PS0669,8/17/10,8.17.10,1,7,0.857142857,64,0.56,42,0.56,Microalgae_Qualitative,Yes,Yes,600,301,Adequate,Adequate,0,,0,1,0.006666667,0.688333333,0.300242131,0.686666667,0.59223301,0.688333333,0.84503632,0.014527845,0.686666667,0.949029126,0.686666667,0.004854369,0.56,0.017857143,0.678333333,0.017199017,1,0.006666667,0,10,5,5,6,0,1,10,1,1,10,1,0.971106801,0.857142857,0.998678199,0.971106801,0.857142857,0.969144929,1,1,0.333333333,0.971106801,0.857142857,0.666666667,0.971106801,0.857142857,0.666666667,0.971106801,0.857142857,0,0.971106801,0.857142857,0,1,1,0.142857143,0.071428571,0.969144929,0.969144929,1,0.971106801,0.875,1,1,0,2,0,0,1,0,1,0
